Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","578","Norway","5112","Stocks","02154","Ducks","2024","2024","1000 An","125","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","578","Norway","5111","Stocks","02123","Goats","2023","2023","An","71500","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5111","Stocks","02123","Goats","2024","2024","An","75000","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5111","Stocks","02131","Horses","2023","2023","An","37700","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5111","Stocks","02131","Horses","2024","2024","An","35980","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5112","Stocks","02191","Rabbits and hares","2023","2023","1000 An","1","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5112","Stocks","02191","Rabbits and hares","2024","2024","1000 An","1","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5111","Stocks","02122","Sheep","2023","2023","An","2174500","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5111","Stocks","02122","Sheep","2024","2024","An","2128600","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5111","Stocks","02140","Swine / pigs","2023","2023","An","730000","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5111","Stocks","02140","Swine / pigs","2024","2024","An","709600","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5112","Stocks","02152","Turkeys","2023","2023","1000 An","414","A","Official figure",""
